hit_index,sensor_hit_index,track_index,x_intersect,y_intersect,z_intersect,x_hit,y_hit,z_hit,pT,phi0,cellID,distance,matched_sensor_id,sensor_x_mm,sensor_y_mm,sensor_z_mm,candidate_sensor_ids,hit_row,hit_col,expected_row,expected_col
92,0,829,106.82294113175158,-73.65475867537316,127.5244369506836,106.2171,-74.45932,127.52444,7.194709777832031,0.6022937297821045,335749123,1.007154420689742,820.0,101.24717697999999,-80.7419293407,135.45,[820],853.0,800.0,885.4868266130734,825.0305660700633
93,0,183,-51.90416316901974,118.67681328982871,130.66729736328125,-52.481045,118.42565,130.6673,7.009568691253662,-1.9844728708267212,335618051,0.6291856642785688,308.0,-56.1879442157,116.675468393,135.45,[308],672.0,750.0,682.0537958731484,773.3512418672103
94,0,48,108.28209149065515,-67.74022774687182,125.46469116210938,108.38779,-67.56298,125.46469,7.198474884033203,0.5576929450035095,335757315,0.20636871104695098,852.0,114.423046224,-55.1032348679,135.45,"[820, 852]",103.0,360.0,96.52028484112691,356.36181066620566
94,1,48,110.49996990904037,-69.13190529506392,128.0366973876953,110.60182,-68.96105,128.0367,7.198474884033203,0.5576929450035095,335749123,0.19890876442731856,852.0,114.423046224,-55.1032348679,135.45,"[820, 852]",47.0,449.0,40.85318291344322,445.0769474016147
95,0,235,-0.9633815562046948,129.50415706569765,129.56114196777344,0.038659908,129.4685,129.56114,7.068155288696289,-1.5796093940734863,335601667,1.002675473048054,244.0,7.92958802448e-15,129.5,135.45,[244],600.0,603.0,602.1662826279061,563.4647377518119
96,0,774,-119.98256056937862,-43.41067305926845,130.1805877685547,-120.039085,-43.368816,130.18059,6.930589199066162,2.7930564880371094,335675395,0.07033517681480629,532.0,-114.423046224,-55.1032348679,135.45,"[500, 532]",1071.0,377.0,1069.7024723452619,379.61942618485523
97,0,792,-126.77462035756434,-26.70508766957937,132.28941345214844,-126.77641,-26.382387,132.28941,6.9250078201293945,2.93257474899292,335667203,0.32270548726391324,500.0,-126.25316462800001,-28.8164609473,135.45,[500],699.0,581.0,686.4549311088251,581.141770817427
98,0,411,-108.19515454841894,-71.93833140751667,132.2613525390625,-108.28052,-71.87188,132.26135,6.946328163146973,2.553415298461914,335683587,0.1081789837953362,564.0,-101.24717697999999,-80.7419293407,135.45,[564],956.0,320.0,954.1439173273329,324.0808972632419
99,0,997,22.476143507359666,125.13998606329005,126.69812011718749,22.430613,125.11409,126.69812,7.0958662033081055,-1.394426941871643,335593475,0.05238009793298236,212.0,28.2601586125,123.815844847,135.45,[212],653.0,368.0,654.9656486516022,370.63939579438664
100,0,276,37.507279536635906,-121.5942943402406,126.47819519042969,37.355633,-121.70755,126.478195,7.114088535308838,1.2702524662017822,335724547,0.18927121736967203,724.0,28.2601586125,-123.815844847,135.45,[724],686.0,965.0,690.8620202703764,971.8848369654362
101,0,508,-116.77131740850746,49.92231403996993,129.51535034179688,-116.074554,51.601242,129.51535,6.933478355407715,-2.7389614582061768,335642627,1.817767296514088,404.0,-114.423046224,55.1032348679,135.45,[404],461.0,535.0,394.76316688279724,508.06915261970175
102,0,246,90.7237888671225,90.03259017650998,125.92835998535156,90.42278,90.28904,125.92836,7.177007675170898,-0.7829099297523499,335577091,0.39543761372298064,148.0,79.1832048361,99.29259827339999,135.45,"[116, 148]",241.0,1051.0,231.5996761243997,1063.6233612408994
102,1,246,92.49572824424831,91.78624695442704,128.3845672607422,92.19758,92.03924,128.38457,7.177007675170898,-0.7829099297523499,335568899,0.39102144271838424,116.0,101.24717697999999,80.7419293407,135.45,"[116, 148]",1053.0,240.0,1043.7727045490817,251.9420505699327
103,0,901,76.52170133711479,101.50168162533373,125.52760314941406,75.94036,101.838394,125.5276,7.160475730895996,-0.9261379241943359,335577091,0.6718123958881237,148.0,79.1832048361,99.29259827339999,135.45,[148],703.0,472.0,690.3633340773496,495.5398600405914
104,0,301,71.66238549051195,-105.19009390901192,125.79054260253905,71.54011,-105.34747,125.79054,7.154852867126465,0.9714205861091614,335740931,0.1992989593794066,788.0,79.1832048361,-99.29259827339999,135.45,[788],359.0,296.0,366.1001745755226,301.1672261764778
104,1,301,71.67394171047636,-105.20710552325181,125.81086730957031,71.56619,-105.36794,125.81087,7.154852867126465,0.9714205861091614,335740931,0.19359364097888962,788.0,79.1832048361,-99.29259827339999,135.45,[788],358.0,297.0,365.41971000592696,301.629474975054
104,2,408,78.63942089516058,-106.04205713325427,130.38238525390625,75.73463,-102.00246,130.38239,7.159842014312744,0.9313183426856995,335740931,4.975560355604033,788.0,79.1832048361,-99.29259827339999,135.45,[788],493.0,464.0,332.02164560582844,580.2486423624231
104,3,408,78.79077950229112,-106.24675022043448,130.63380432128906,75.63871,-102.07895,130.6338,7.159842014312744,0.9313183426856995,335740931,5.2255247806757525,788.0,79.1832048361,-99.29259827339999,135.45,[788],490.0,460.0,323.8339221186203,586.3029866476444
104,4,316,82.98769866707153,-106.4434485747297,133.242919921875,78.168335,-100.06164,133.24292,7.162776947021484,0.9071798920631409,335740931,7.997110371600528,788.0,79.1832048361,-99.29259827339999,135.45,[788],571.0,561.0,315.9659879468114,754.1797532388608
105,0,665,-99.68420486094328,-82.68473336059105,131.66407775878906,-99.53009,-82.84457,131.66408,6.955564498901367,2.447744131088257,335683587,0.2220312387830289,564.0,-101.24717697999999,-80.7419293407,135.45,[564],517.0,670.0,524.2878392043576,664.5188847622683
106,0,752,15.221629319770727,126.93842694740579,127.55744171142577,14.118772,127.011215,127.55744,7.087165832519531,-1.4528056383132935,335593475,1.1052571577714734,244.0,7.92958802448e-15,129.5,135.45,"[212, 244]",502.0,1166.0,499.5370778962314,1210.8651727908289
106,1,752,15.519737817172427,129.39578307160355,130.02719116210938,14.405904,129.4685,130.02719,7.087165832519531,-1.4528056383132935,335601667,1.116205530147534,244.0,7.92958802448e-15,129.5,135.45,"[212, 244]",600.0,1178.0,597.8313228641417,1222.7895126868968
107,0,349,68.91832122860069,-107.53712123837977,126.29358673095703,68.46298,-107.8014,126.29359,7.151277542114258,0.9995200037956238,335740931,0.5264755536627543,788.0,79.1832048361,-99.29259827339999,135.45,"[756, 788]",261.0,173.0,272.2190814008087,191.40465570002732
108,0,807,-3.1757047860810417,129.470191596846,129.6094970703125,-3.167604,129.4685,129.6095,7.06559419631958,-1.5966945886611938,335601667,0.008274354289147138,244.0,7.92958802448e-15,129.5,135.45,[244],600.0,475.0,600.8076638738402,474.97180855675805
109,0,23,-124.20935759603162,37.244384678211645,132.35264587402344,-124.27739,37.331333,132.35265,6.92791223526001,-2.8516757488250732,335650819,0.11040100588359547,436.0,-126.25316462800001,28.8164609473,135.45,[436],942.0,681.0,939.1169492364658,683.7522812787358
110,0,811,103.08653388562016,-78.37802545730665,127.34747314453125,102.7622,-78.79163,127.34747,7.190526485443115,0.6487180590629578,335749123,0.5256087499166117,820.0,101.24717697999999,-80.7419293407,135.45,[820],680.0,662.0,696.5561553357338,675.5742762248065
111,0,689,75.39947445398138,102.27816987906408,125.50306701660156,75.68259,102.04396,125.50307,7.159159183502197,-0.9368687868118286,335577091,0.3674323429737622,148.0,79.1832048361,99.29259827339999,135.45,[148],712.0,461.0,721.4228642265635,450.6507847152551
112,0,279,-68.3477541177781,-110.81893290654261,131.6812744140625,-68.44126,-110.73962,131.68127,6.991571426391602,2.1220455169677734,335699971,0.12261607028972743,628.0,-56.1879442157,-116.675468393,135.45,"[596, 628]",839.0,111.0,836.2614194582954,115.60760391687609
113,0,499,81.72255590615532,97.35244563052038,125.40962982177734,82.27635,96.78561,125.40963,7.166749000549316,-0.8737889528274536,335577091,0.7924624695717725,148.0,79.1832048361,99.29259827339999,135.45,[148],501.0,725.0,524.3938942848155,703.5740428022126
114,0,60,50.68187223528366,119.25840966278338,128.54031372070312,50.789417,119.2403,128.54031,7.1283159255981445,-1.1703100204467773,335585283,0.10905862468675936,180.0,56.1879442157,116.675468393,135.45,[180],704.0,386.0,705.3176507913349,381.7571207833464
115,0,650,18.89896553385188,125.96641765859385,127.00783538818358,18.676645,125.97091,127.007835,7.09158182144165,-1.4232224225997925,335593475,0.22236562000833418,212.0,28.2601586125,123.815844847,135.45,[212],688.0,218.0,688.0229124637543,227.5522768540752
116,0,839,-34.45252938750491,-122.33706532988981,127.85304260253906,-34.25908,-122.41432,127.85304,7.0291876792907715,1.8439502716064453,335708163,0.20830659589879633,660.0,-28.2601586125,-123.815844847,135.45,[660],658.0,362.0,661.1511806844078,354.30516899980375
117,0,69,85.85868557977665,93.96373560533539,125.49861145019531,86.36548,93.524635,125.49861,7.171595096588135,-0.8317713141441345,335577091,0.6705580846204678,148.0,79.1832048361,99.29259827339999,135.45,"[116, 148]",371.0,889.0,388.8454932774158,869.0192297470657
118,0,879,-81.45734335765883,-97.4133007556411,128.7431182861328,-81.47002,-97.428635,128.74312,6.974390506744385,2.2658605575561523,335691779,0.019893117793587056,596.0,-79.1832048361,-99.29259827339999,135.45,[596],676.0,510.0,677.1719007103553,511.0344591376469
119,0,532,-126.92249802887204,4.164147904535639,129.72720336914062,-126.9685,4.027426,129.7272,6.921915531158447,-3.1101717948913574,335659011,0.1442531166740516,468.0,-127.0,1.55530143492e-14,135.45,[468],763.0,603.0,768.5659161814249,605.1000788451188
120,0,574,40.446245475330215,-121.01446460046463,126.76312255859375,40.39165,-121.0146,126.76312,7.117454528808594,1.246897578239441,335724547,0.0545944963326129,724.0,28.2601586125,-123.815844847,135.45,[724],714.0,1087.0,714.0552098614148,1089.4434745132087
120,1,340,49.70005948720063,-129.26857831147208,137.46810913085938,46.882824,-121.12161,137.46811,7.12381649017334,1.2022899389266968,335732739,8.620317119633627,756.0,56.1879442157,-116.675468393,135.45,[756],424.0,229.0,98.27560326111666,342.4846108600252
121,0,392,-44.441412741136446,122.35447846948773,131.1532440185547,-45.061,121.99896,131.15324,7.018354892730713,-1.9205893278121948,335618051,0.7143396015849843,308.0,-56.1879442157,116.675468393,135.45,[308],814.0,1047.0,829.160403059509,1071.861258982542
122,0,418,-50.8613080894138,-119.19433994431529,130.69955444335938,-51.01887,-119.1298,130.69955,7.011165618896484,1.9727274179458618,335699971,0.17026953765783248,628.0,-56.1879442157,-116.675468393,135.45,[628],503.0,808.0,501.24513794738846,815.065445051448
123,0,803,-129.19769761169118,-16.231347381748492,132.9982452392578,-129.12747,-16.08177,132.99825,6.923003196716309,3.015204906463623,335667203,0.16524241993933525,500.0,-126.25316462800001,-28.8164609473,135.45,[500],1111.0,487.0,1105.4045426220603,484.21868065235344
124,0,197,126.97394001404018,5.028776450482837,124.42206573486328,126.9685,5.070846,124.422066,7.2217535972595215,-0.04090379923582077,335544323,0.042420122667136975,20.0,127.0,0.0,135.45,[20],804.0,600.0,803.1510580193135,600.9576005616071
125,0,872,12.986738471736317,127.31487031601591,127.73258209228516,13.677739,127.11188,127.73258,7.0845184326171875,-1.4704978466033936,335593475,0.7201999967666498,244.0,7.92958802448e-15,129.5,135.45,"[212, 244]",506.0,1149.0,514.5948126406364,1121.4695388694524
125,1,872,13.230858716313378,129.67581539775347,130.1016082763672,13.945713,129.4685,130.10161,7.0845184326171875,-1.4704978466033936,335601667,0.7443077007459002,244.0,7.92958802448e-15,129.5,135.45,"[212, 244]",600.0,1159.0,609.0326159101386,1131.234348652535
126,0,983,26.526040955926874,124.26381999357363,126.5333786010742,25.344173,124.44909,126.53338,7.100693702697754,-1.361829400062561,335593475,1.1963007435077782,212.0,28.2601586125,123.815844847,135.45,[212],627.0,485.0,619.9190058629455,532.6352937370749
127,0,613,31.21354984297068,123.15750713939997,126.42201995849608,30.803549,123.203026,126.42202,7.106272220611572,-1.323919653892517,335593475,0.4125200537870642,212.0,28.2601586125,123.815844847,135.45,[212],577.0,703.0,575.6664916959988,720.1356492188271
128,0,930,-120.14725873135103,43.21260382520995,130.27439880371094,-119.982315,43.486687,130.2744,6.93035888671875,-2.7977166175842285,335642627,0.3198872292100617,404.0,-114.423046224,55.1032348679,135.45,"[404, 436]",137.0,379.0,126.37475829239804,373.0314997059588
129,0,203,52.342998945052386,-118.44507402259478,128.4126739501953,52.462105,-118.43478,128.41267,7.130683422088623,1.1533217430114746,335732739,0.11955018619238356,756.0,56.1879442157,-116.675468393,135.45,[756],531.0,452.0,531.2157748162088,448.20218917409534
130,0,857,94.72085376151517,88.99617401311116,128.0001678466797,94.65038,88.963524,128.00017,7.179922103881836,-0.7556055784225464,335568899,0.0776669880719023,116.0,101.24717697999999,80.7419293407,135.45,[116],930.0,338.0,932.1697868964463,340.9470712606071
131,0,392,-44.403256593242986,122.24897158759995,131.0402069091797,-44.93591,122.0592,131.0402,7.018354892730713,-1.9205893278121948,335618051,0.5654497942477859,308.0,-56.1879442157,116.675468393,135.45,[308],817.0,1052.0,824.9401277839979,1073.3875048982804
131,1,699,-46.02803301075619,122.13133345617462,131.52845764160156,-45.145123,122.01395,131.52846,7.016684532165527,-1.932603359222412,335618051,0.8906798583727917,308.0,-56.1879442157,116.675468393,135.45,[308],815.0,1043.0,820.2346025269844,1008.3964481977523
132,0,280,-64.14216814479005,-112.83408312597385,131.18179321289062,-64.498825,-112.6382,131.1818,6.996111869812012,2.0863137245178223,335699971,0.4069088512087051,628.0,-56.1879442157,-116.675468393,135.45,"[596, 628]",763.0,269.0,755.6554106810461,283.83104283639796
133,0,848,117.75169377579732,-48.24412073017447,124.79237365722656,117.665146,-48.298347,124.79237,7.210413455963135,0.38752585649490356,335757315,0.10213265371370019,852.0,114.423046224,-55.1032348679,135.45,[852],874.0,731.0,876.364565509021,735.1459020718926
134,0,735,108.9550571833388,-71.06601216654963,127.80843353271484,109.256775,-70.64769,127.80843,7.196910381317139,0.576600193977356,335749123,0.5157782160385634,820.0,101.24717697999999,-80.7419293407,135.45,[820],1005.0,922.0,989.0366869660147,910.315208133552
135,0,720,98.62050715505393,84.065031367958,127.53480529785156,98.50749,84.12686,127.534805,7.184883117675781,-0.707243800163269,335568899,0.12882307498075798,116.0,101.24717697999999,80.7419293407,135.45,[116],737.0,492.0,734.92408109032,496.93320700215736
136,0,509,97.38644416062016,85.53857691865414,127.5918197631836,97.73117,85.10034,127.59182,7.183389663696289,-0.7220728397369385,335568899,0.5575718585110125,116.0,101.24717697999999,80.7419293407,135.45,[116],776.0,461.0,793.8659031181658,447.57068722480653
137,0,560,-128.53758599308458,18.41111692009872,132.6212615966797,-128.53574,18.674318,132.62126,6.923283576965332,-3.0007317066192627,335650819,0.2632078944560262,436.0,-126.25316462800001,28.8164609473,135.45,[436],196.0,510.0,185.7862389119488,510.6231453966177
138,0,221,-60.22369882100611,114.70555878252344,130.86781311035156,-60.860054,114.39053,130.86781,7.000085830688477,-2.0556538105010986,335618051,0.7100626001939438,308.0,-56.1879442157,116.675468393,135.45,[308],510.0,415.0,523.2036155809374,440.5698157877555
139,0,442,127.83818042802613,21.769576857572247,127.00971221923828,127.787605,21.952066,127.00971,7.219650745391846,-0.1700192391872406,335552515,0.18936812290527893,52.0,126.25316462800001,28.8164609473,135.45,[52],327.0,663.0,320.1246364108898,665.400632001045
140,0,387,70.2878101702081,106.36936356714432,126.03892517089844,70.408844,106.249626,126.038925,7.152724742889404,-0.9882100820541382,335577091,0.17025343839372534,148.0,79.1832048361,99.29259827339999,135.45,"[148, 180]",880.0,251.0,885.0706117497731,246.1842133643239
141,0,662,22.912663929717382,125.11389061114824,126.7411117553711,22.742983,125.04279,126.74111,7.096373081207275,-1.391013264656067,335593475,0.18397417018209974,212.0,28.2601586125,123.815844847,135.45,[212],651.0,381.0,653.9218305659296,388.1002126886953
142,0,58,55.41799474252184,117.02944789025423,128.34683227539062,55.4726,116.985,128.34683,7.133920192718506,-1.1299021244049072,335585283,0.0704073068056052,180.0,56.1879442157,116.675468393,135.45,[180],614.0,573.0,616.1591798901691,571.2020210728735
143,0,292,-125.78613782455432,-31.051365188526688,132.27340698242188,-125.60105,-31.532011,132.2734,6.9261298179626465,2.898169994354248,335667203,0.5150509073920321,500.0,-126.25316462800001,-28.8164609473,135.45,[500],493.0,628.0,512.6038303509324,620.6810721378281
144,0,610,125.18614400254592,32.56712102914753,126.7401351928711,125.395615,32.432076,126.740135,7.21684455871582,-0.25585243105888367,335552515,0.24922928414019652,52.0,126.25316462800001,28.8164609473,135.45,[52],746.0,567.0,752.0264032739011,559.3191749818362
145,0,167,-109.22555994232607,-65.8308735267201,129.88528442382812,-108.99258,-66.30712,129.88528,6.942851543426514,2.597808361053467,335675395,0.5301821929487748,532.0,-114.423046224,-55.1032348679,135.45,"[532, 564]",153.0,819.0,172.89445364719597,809.8994512669572
146,0,504,-65.59914522199688,-112.07352312230432,131.28213500976562,-65.62954,-112.09367,131.28214,6.994493007659912,2.098961114883423,335699971,0.036467211814059576,628.0,-56.1879442157,-116.675468393,135.45,"[596, 628]",785.0,224.0,786.0778108278271,225.55195974812477
147,0,432,-77.91051225149567,-100.19879619035783,128.6089630126953,-78.4353,-99.84874,128.60896,6.978460311889648,2.230339288711548,335691779,0.6308285429136328,596.0,-79.1832048361,-99.29259827339999,135.45,[596],579.0,631.0,565.7520833216864,652.907703384173
148,0,14,-87.58707757983211,-92.58089165640195,129.33837890625,-87.59678,-92.5427,129.33838,6.967662334442139,2.3271121978759766,335691779,0.039402870137929945,596.0,-79.1832048361,-99.29259827339999,135.45,"[564, 596]",871.0,265.0,870.4682646799216,265.84509025071554
149,0,10,116.4181179786392,50.984117549254734,124.66429901123047,116.155396,51.433376,124.6643,7.2088117599487305,-0.4141017198562622,335560707,0.5204387887260029,84.0,114.423046224,55.1032348679,135.45,[84],455.0,671.0,437.23530725418925,681.8028701855678
150,0,112,-67.64380758393963,111.11196128720621,131.55491638183594,-67.840355,111.029,131.55492,6.991947650909424,-2.119049072265625,335618051,0.21333902986408942,308.0,-56.1879442157,116.675468393,135.45,"[308, 340]",376.0,135.0,379.4597157682483,143.76546527041455
151,0,509,97.3275886100746,85.48702247967594,127.51480102539062,97.88543,84.9069,127.5148,7.183389663696289,-0.7220728397369385,335568899,0.8048168491518352,116.0,101.24717697999999,80.7419293407,135.45,[116],768.0,467.0,791.8037255590377,445.2164652029842
152,0,541,6.627727861123276,129.47291761681709,129.5348358154297,6.9670734,129.4685,129.53484,7.076943874359131,-1.5210248231887817,335601667,0.33937425636217594,244.0,7.92958802448e-15,129.5,135.45,[244],600.0,880.0,600.9167046726833,867.1091144449307
